school_code,date,meal,served_total,offered_total,planned_total,discarded_total,leftover_total,production_cost_total,discarded_cost_total,school_name,region,region_num,school_level,distribution_kitchen,fns_area,cep,school_name_norm,cost_per_meal,deviation_vs_planned,waste_qty,waste_rate,discarded_cost_per_meal,year,month,week,day
287,2025-05-14,Lunch,58.0,0.0,4794.0,3230.0,1402.0,2357.54,61.04,Hutchison Elementary,Region 1,1,ES,Herndon,4,1,HUTCHISON ES,40.647241379310344,-4736.0,3230.0,0.0,1.0524137931034483,2025,5,20,14
287,2025-05-14,Breakfast,0.0,0.0,2624.0,0.0,414.0,861.5,0.0,Hutchison Elementary,Region 1,1,ES,Herndon,4,1,HUTCHISON ES,0.0,-2624.0,414.0,0.0,0.0,2025,5,20,14
26,2025-05-14,Lunch,122.0,0.0,1856.0,16408.0,214.0,675.62,26.7,Churchill Road Elementary,Region 1,1,ES,Marshall,5,0,CHURCHILL ROAD ES,5.537868852459017,-1734.0,16408.0,0.0,0.2188524590163934,2025,5,20,14
180,2025-05-14,Breakfast,0.0,0.0,916.0,0.0,636.0,537.6,0.0,HAYFIELD SS,Region 6,6,HS,Hayfield,3,0,HAYFIELD SS,0.0,-916.0,636.0,0.0,0.0,2025,5,20,14
180,2025-05-14,Lunch,40.0,0.0,12122.0,2466.0,3842.0,5628.22,7.8,HAYFIELD SS,Region 6,6,HS,Hayfield,3,0,HAYFIELD SS,140.7055,-12082.0,2466.0,0.0,0.195,2025,5,20,14
187,2025-05-14,Breakfast,4.0,0.0,790.0,1036.0,340.0,370.98,1.58,Fort Belvoir Upper Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT BELVOIR UPPER ES,92.745,-786.0,1036.0,0.0,0.395,2025,5,20,14
187,2025-05-14,Lunch,8.0,20.0,1590.0,792.0,612.0,1296.28,2.44,Fort Belvoir Upper Elementary,Region 3,3,ES,Mount Vernon,6,0,FORT BELVOIR UPPER ES,162.035,-1582.0,792.0,39.6,0.305,2025,5,20,14
171,2025-05-14,Breakfast,22.0,34.0,696.0,4858.0,40.0,254.02,10.22,Carson Middle,Region 1,1,MS,Herndon,4,0,CARSON MS,11.546363636363637,-674.0,4858.0,142.88235294117646,0.4645454545454545,2025,5,20,14
374,2025-05-14,Breakfast,0.0,0.0,604.0,0.0,60.0,252.54,0.0,Orange Hunt Elementary,Region 4,4,ES,South County,7,0,ORANGE HUNT ES,0.0,-604.0,60.0,0.0,0.0,2025,5,20,14
101,2025-05-14,Lunch,0.0,0.0,5652.0,0.0,686.0,3067.6,0.0,Glasgow Middle,Region 2,2,MS,Falls Church,2,1,GLASGOW MS,0.0,-5652.0,686.0,0.0,0.0,2025,5,20,14
362,2025-05-14,Lunch,6.0,838.0,2472.0,10834.0,314.0,808.8,0.0,Fairview Elementary,Region 4,4,ES,South County,7,0,FAIRVIEW ES,134.79999999999998,-2466.0,10834.0,12.928400954653938,0.0,2025,5,20,14
336,2025-05-14,Breakfast,0.0,0.0,2482.0,0.0,70.0,1007.4,0.0,Dogwood Elementary,Region 1,1,ES,Herndon,10,1,DOGWOOD ES,0.0,-2482.0,70.0,0.0,0.0,2025,5,20,14
101,2025-05-14,Breakfast,0.0,0.0,2342.0,0.0,662.0,1004.52,0.0,Glasgow Middle,Region 2,2,MS,Falls Church,2,1,GLASGOW MS,0.0,-2342.0,662.0,0.0,0.0,2025,5,20,14
192,2025-05-14,Lunch,10.0,50.0,3604.0,1042.0,2006.0,1349.66,4.56,Cameron Elementary,Region 3,3,ES,Hayfield,3,1,CAMERON ES,134.966,-3594.0,1042.0,20.84,0.4559999999999999,2025,5,20,14
192,2025-05-14,Breakfast,0.0,0.0,1912.0,0.0,262.0,699.9399999999999,0.0,Cameron Elementary,Region 3,3,ES,Hayfield,3,1,CAMERON ES,0.0,-1912.0,262.0,0.0,0.0,2025,5,20,14
452,2025-05-14,Lunch,50.0,230.0,2182.0,4956.0,892.0,1192.38,5.86,Woodburn Elementary,Region 2,2,ES,Falls Church,2,0,WOODBURN ES,23.847600000000003,-2132.0,4956.0,21.547826086956523,0.1172,2025,5,20,14
362,2025-05-14,Breakfast,0.0,74.0,522.0,0.0,48.0,166.54,0.0,Fairview Elementary,Region 4,4,ES,South County,7,0,FAIRVIEW ES,0.0,-522.0,48.0,0.6486486486486487,0.0,2025,5,20,14
160,2025-05-14,Breakfast,0.0,0.0,1178.0,0.0,220.0,539.54,0.0,Lewis High,Region 6,6,HS,Hayfield,3,1,LEWIS HS,0.0,-1178.0,220.0,0.0,0.0,2025,5,20,14
160,2025-05-14,Lunch,0.0,0.0,8838.0,0.0,1468.0,3561.58,0.0,Lewis High,Region 6,6,HS,Hayfield,3,1,LEWIS HS,0.0,-8838.0,1468.0,0.0,0.0,2025,5,20,14
114,2025-05-14,Breakfast,6.0,0.0,1468.0,1318.0,74.0,587.38,2.32,Bren Mar Park Elementary,Region 6,6,ES,Hayfield,3,1,BREN MAR PARK ES,97.89666666666666,-1462.0,1318.0,0.0,0.3866666666666666,2025,5,20,14
336,2025-05-14,Lunch,40.0,0.0,5052.0,3334.0000000000005,1868.0,2399.74,3.2,Dogwood Elementary,Region 1,1,ES,Herndon,10,1,DOGWOOD ES,59.9935,-5012.0,3334.0000000000005,0.0,0.08,2025,5,20,14
411,2025-05-14,Lunch,0.0,100.0,5052.0,0.0,912.0,2017.36,0.0,Liberty Middle,Region 4,4,MS,Westfield,8,0,LIBERTY MS,0.0,-5052.0,912.0,9.12,0.0,2025,5,20,14
147,2025-05-14,Breakfast,0.0,0.0,4656.0,0.0,0.0,911.12,0.0,Braddock Elementary,Region 6,6,ES,Falls Church,9,1,BRADDOCK ES,0.0,-4656.0,0.0,0.0,0.0,2025,5,20,14
422,2025-05-14,Lunch,0.0,160.0,3258.0,0.0,1784.0,1850.08,0.0,South County Middle,Region 4,4,MS,South County,7,0,SOUTH COUNTY MS,0.0,-3258.0,1784.0,11.15,0.0,2025,5,20,14
71,2025-05-14,Breakfast,2.0,4.0,596.0,1666.0,58.0,202.34,0.64,Kilmer Middle,Region 5,5,MS,Marshall,5,0,KILMER MS,101.17,-594.0,1666.0,416.5,0.32,2025,5,20,14
354,2025-05-14,Lunch,2.0,12.0,2526.0,358.0,994.0,972.68,0.0,Saratoga Elementary,Region 6,6,ES,South County,7,0,SARATOGA ES,486.34,-2524.0,358.0,29.833333333333332,0.0,2025,5,20,14
232,2025-05-14,Breakfast,4.0,0.0,1200.0,1340.0,276.0,395.7,1.88,Virginia Run Elementary,Region 5,5,ES,Westfield,8,0,VIRGINIA RUN ES,98.925,-1196.0,1340.0,0.0,0.47,2025,5,20,14
410,2025-05-14,Lunch,160.0,24.0,8606.0,62988.0,1400.0,2935.24,88.16,Centreville High,Region 4,4,HS,Westfield,8,0,CENTREVILLE HS,18.34525,-8446.0,62988.0,2624.5,0.5509999999999999,2025,5,20,14
410,2025-05-14,Breakfast,0.0,0.0,940.0,0.0,258.0,242.16,0.0,Centreville High,Region 4,4,HS,Westfield,8,0,CENTREVILLE HS,0.0,-940.0,258.0,0.0,0.0,2025,5,20,14
242,2025-05-14,Lunch,10.0,134.0,1784.0,912.0,646.0,1276.56,3.6,Deer Park Elementary,Region 5,5,ES,Westfield,8,0,DEER PARK ES,127.656,-1774.0,912.0,6.8059701492537314,0.36,2025,5,20,14
242,2025-05-14,Breakfast,22.0,20.0,632.0,18332.0,82.0,223.8,12.3,Deer Park Elementary,Region 5,5,ES,Westfield,8,0,DEER PARK ES,10.172727272727274,-610.0,18332.0,916.6,0.5590909090909091,2025,5,20,14
133,2025-05-14,Breakfast,0.0,8.0,254.0,0.0,102.0,112.06,0.0,Little Run Elementary,Region 5,5,ES,Chantilly,1,0,LITTLE RUN ES,0.0,-254.0,102.0,12.75,0.0,2025,5,20,14
133,2025-05-14,Lunch,4.0,350.0,1490.0,530.0,286.0,430.9,0.72,Little Run Elementary,Region 5,5,ES,Chantilly,1,0,LITTLE RUN ES,107.725,-1486.0,530.0,1.5142857142857142,0.18,2025,5,20,14
226,2025-05-14,Breakfast,0.0,0.0,1762.0,0.0,392.0,668.86,0.0,Riverside Elementary,Region 3,3,ES,Mount Vernon,6,1,RIVERSIDE ES,0.0,-1762.0,392.0,0.0,0.0,2025,5,20,14
226,2025-05-14,Lunch,40.0,16.0,4330.0,2784.0,698.0,1431.84,6.18,Riverside Elementary,Region 3,3,ES,Mount Vernon,6,1,RIVERSIDE ES,35.79600000000001,-4290.0,2784.0,174.0,0.1545,2025,5,20,14
352,2025-05-14,Breakfast,0.0,0.0,1014.0,0.0,296.0,227.14,0.0,Newington Forest Elementary,Region 4,4,ES,South County,7,0,NEWINGTON FOREST ES,0.0,-1014.0,296.0,0.0,0.0,2025,5,20,14
356,2025-05-14,Breakfast,4.0,4.0,1176.0,2500.0,160.0,443.18,3.04,Halley Elementary,Region 4,4,ES,South County,7,0,HALLEY ES,110.795,-1172.0,2500.0,625.0,0.76,2025,5,20,14
334,2025-05-14,Breakfast,0.0,0.0,460.0,0.0,114.0,110.0,0.0,Fox Mill Elementary,Region 1,1,ES,Herndon,10,0,FOX MILL ES,0.0,-460.0,114.0,0.0,0.0,2025,5,20,14
334,2025-05-14,Lunch,106.0,48.0,2844.0,15722.0,444.0,897.5999999999999,15.36,Fox Mill Elementary,Region 1,1,ES,Herndon,10,0,FOX MILL ES,8.467924528301886,-2738.0,15722.0,327.5416666666667,0.1449056603773585,2025,5,20,14
356,2025-05-14,Lunch,20.0,154.0,3012.0,4290.0,250.0,934.66,1.52,Halley Elementary,Region 4,4,ES,South County,7,0,HALLEY ES,46.733,-2992.0,4290.0,27.857142857142858,0.076,2025,5,20,14
244,2025-05-14,Breakfast,0.0,0.0,302.0,0.0,148.0,134.94,0.0,Cub Run Elementary,Region 5,5,ES,Westfield,8,0,CUB RUN ES,0.0,-302.0,148.0,0.0,0.0,2025,5,20,14
244,2025-05-14,Lunch,36.0,132.0,1470.0,4824.0,532.0,957.06,8.46,Cub Run Elementary,Region 5,5,ES,Westfield,8,0,CUB RUN ES,26.584999999999997,-1434.0,4824.0,36.54545454545455,0.235,2025,5,20,14
321,2025-05-14,Lunch,0.0,0.0,4570.0,0.0,994.0,2096.52,0.0,Hughes Middle,Region 1,1,MS,Herndon,4,0,HUGHES MS,0.0,-4570.0,994.0,0.0,0.0,2025,5,20,14
321,2025-05-14,Breakfast,0.0,0.0,462.0,0.0,466.0,223.12,0.0,Hughes Middle,Region 1,1,MS,Herndon,4,0,HUGHES MS,0.0,-462.0,466.0,0.0,0.0,2025,5,20,14
352,2025-05-14,Lunch,6.0,10.0,3936.0,546.0,596.0,795.44,0.48,Newington Forest Elementary,Region 4,4,ES,South County,7,0,NEWINGTON FOREST ES,132.57333333333335,-3930.0,546.0,54.6,0.08,2025,5,20,14
86,2025-05-14,Lunch,14.0,272.0,1916.0,1438.0,106.0,1645.86,5.1,Camelot Elementary,Region 2,2,ES,Falls Church,2,0,CAMELOT ES,117.56142857142858,-1902.0,1438.0,5.286764705882353,0.3642857142857142,2025,5,20,14
86,2025-05-14,Breakfast,2.0,22.0,744.0,4000.0,76.0,332.65999999999997,1.98,Camelot Elementary,Region 2,2,ES,Falls Church,2,0,CAMELOT ES,166.32999999999998,-742.0,4000.0,181.8181818181818,0.99,2025,5,20,14
455,2025-05-14,Lunch,0.0,58.0,1566.0,0.0,650.0,784.0,0.0,Columbia Elementary,Region 6,6,ES,Falls Church,2,0,COLUMBIA ES,0.0,-1566.0,650.0,11.20689655172414,0.0,2025,5,20,14
455,2025-05-14,Breakfast,0.0,0.0,768.0,0.0,524.0,188.14,0.0,Columbia Elementary,Region 6,6,ES,Falls Church,2,0,COLUMBIA ES,0.0,-768.0,524.0,0.0,0.0,2025,5,20,14
232,2025-05-14,Lunch,10.0,30.0,2698.0,1540.0,274.0,1237.62,3.48,Virginia Run Elementary,Region 5,5,ES,Westfield,8,0,VIRGINIA RUN ES,123.762,-2688.0,1540.0,51.333333333333336,0.348,2025,5,20,14
150,2025-05-14,Breakfast,0.0,170.0,1144.0,0.0,262.0,291.48,0.0,West Springfield High,Region 4,4,HS,South County,7,0,WEST SPRINGFIELD HS,0.0,-1144.0,262.0,1.5411764705882354,0.0,2025,5,20,14
286,2025-05-14,Lunch,74.0,218.0,3220.0,49992.0,532.0,771.24,27.88,Floris Elementary,Region 5,5,ES,Herndon,10,0,FLORIS ES,10.422162162162165,-3146.0,49992.0,229.3211009174312,0.3767567567567567,2025,5,20,14
135,2025-05-14,Breakfast,6.0,24.0,370.0,6250.0,70.0,121.04,3.62,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,20.173333333333332,-364.0,6250.0,260.4166666666667,0.6033333333333334,2025,5,20,14
354,2025-05-14,Breakfast,0.0,0.0,1064.0,0.0,596.0,318.44,0.0,Saratoga Elementary,Region 6,6,ES,South County,7,0,SARATOGA ES,0.0,-1064.0,596.0,0.0,0.0,2025,5,20,14
96,2025-05-14,Breakfast,0.0,0.0,1388.0,0.0,172.0,452.84,0.0,Beech Tree Elementary,Region 2,2,ES,Falls Church,2,1,BEECH TREE ES,0.0,-1388.0,172.0,0.0,0.0,2025,5,20,14
162,2025-05-14,Lunch,0.0,26.0,2446.0,0.0,138.0,1034.98,0.0,Garfield Elementary,Region 6,6,ES,Hayfield,3,1,GARFIELD ES,0.0,-2446.0,138.0,5.3076923076923075,0.0,2025,5,20,14
437,2025-05-14,Breakfast,0.0,12.0,956.0,0.0,112.0,377.68,0.0,Bull Run Elementary,Region 4,4,ES,Westfield,8,0,BULL RUN ES,0.0,-956.0,112.0,9.333333333333334,0.0,2025,5,20,14
437,2025-05-14,Lunch,4.0,56.0,3798.0,200.0,330.0,1294.96,1.52,Bull Run Elementary,Region 4,4,ES,Westfield,8,0,BULL RUN ES,323.74,-3794.0,200.0,3.5714285714285716,0.38,2025,5,20,14
422,2025-05-14,Breakfast,0.0,10.0,676.0,0.0,334.0,88.4,0.0,South County Middle,Region 4,4,MS,South County,7,0,SOUTH COUNTY MS,0.0,-676.0,334.0,33.4,0.0,2025,5,20,14
60,2025-05-14,Breakfast,6.0,0.0,292.0,6302.0,342.0,73.14,3.5199999999999996,Madison High,Region 1,1,HS,Chantilly,10,0,MADISON HS,12.19,-286.0,6302.0,0.0,0.5866666666666666,2025,5,20,14
222,2025-05-14,Breakfast,0.0,0.0,1602.0,0.0,0.0,505.92,0.0,Washington Mill Elementary,Region 3,3,ES,Mount Vernon,6,1,WASHINGTON MILL ES,0.0,-1602.0,0.0,0.0,0.0,2025,5,20,14
456,2025-05-14,Breakfast,0.0,84.0,944.0,0.0,396.0,390.78,0.0,Belvedere Elementary,Region 2,2,ES,Falls Church,2,0,BELVEDERE ES,0.0,-944.0,396.0,4.714285714285714,0.0,2025,5,20,14
323,2025-05-14,Lunch,0.0,0.0,2810.0,0.0,1254.0,945.98,0.0,Terraset Elementary,Region 1,1,ES,Herndon,4,0,TERRASET ES,0.0,-2810.0,1254.0,0.0,0.0,2025,5,20,14
150,2025-05-14,Lunch,158.0,1442.0,5248.0,18750.0,1814.0,4141.92,82.72,West Springfield High,Region 4,4,HS,South County,7,0,WEST SPRINGFIELD HS,26.2146835443038,-5090.0,18750.0,13.002773925104025,0.5235443037974683,2025,5,20,14
304,2025-05-14,Breakfast,4.0,0.0,422.0,10572.0,154.0,178.94,3.04,Armstrong Elementary,Region 1,1,ES,Herndon,4,0,ARMSTRONG ES,44.735,-418.0,10572.0,0.0,0.76,2025,5,20,14
378,2025-05-14,Breakfast,0.0,88.0,636.0,0.0,130.0,235.24,0.0,Hunt Valley Elementary,Region 4,4,ES,South County,7,0,HUNT VALLEY ES,0.0,-636.0,130.0,1.4772727272727273,0.0,2025,5,20,14
222,2025-05-14,Lunch,0.0,20.0,3442.0,0.0,0.0,1261.28,0.0,Washington Mill Elementary,Region 3,3,ES,Mount Vernon,6,1,WASHINGTON MILL ES,0.0,-3442.0,20.0,1.0,0.0,2025,5,20,14
135,2025-05-14,Lunch,72.0,256.0,2310.0,52076.0,236.0,750.98,22.34,Olde Creek Elementary,Region 5,5,ES,Chantilly,1,0,OLDE CREEK ES,10.430277777777778,-2238.0,52076.0,203.421875,0.3102777777777777,2025,5,20,14
162,2025-05-14,Breakfast,0.0,0.0,840.0,0.0,38.0,292.8,0.0,Garfield Elementary,Region 6,6,ES,Hayfield,3,1,GARFIELD ES,0.0,-840.0,38.0,0.0,0.0,2025,5,20,14
323,2025-05-14,Breakfast,0.0,0.0,544.0,0.0,138.0,228.64,0.0,Terraset Elementary,Region 1,1,ES,Herndon,4,0,TERRASET ES,0.0,-544.0,138.0,0.0,0.0,2025,5,20,14
378,2025-05-14,Lunch,2.0,588.0,4374.0,714.0,174.0,1003.92,1.72,Hunt Valley Elementary,Region 4,4,ES,South County,7,0,HUNT VALLEY ES,501.96,-4372.0,714.0,1.2142857142857142,0.86,2025,5,20,14
60,2025-05-14,Lunch,20.0,16.0,2542.0,8664.0,1504.0,1731.62,10.94,Madison High,Region 1,1,HS,Chantilly,10,0,MADISON HS,86.581,-2522.0,8664.0,541.5,0.547,2025,5,20,14
95,2025-05-15,Lunch,32.0,10.0,5374.0,3578.0,274.0,2159.2200000000003,8.4,Westlawn Elementary,Region 2,2,ES,Falls Church,2,1,WESTLAWN ES,67.47562500000001,-5342.0,3578.0,357.8,0.2625,2025,5,20,15
307,2025-05-15,Breakfast,10.0,0.0,1398.0,13000.0,236.0,298.78,6.779999999999999,Lake Anne Elementary,Region 1,1,ES,Herndon,4,0,LAKE ANNE ES,29.877999999999997,-1388.0,13000.0,0.0,0.6779999999999999,2025,5,20,15
307,2025-05-15,Lunch,54.0,12.0,4760.0,10556.0,610.0,1155.42,13.3,Lake Anne Elementary,Region 1,1,ES,Herndon,4,0,LAKE ANNE ES,21.39666666666667,-4706.0,10556.0,879.6666666666666,0.2462962962962963,2025,5,20,15
406,2025-05-15,Lunch,8.0,200.0,2012.0,766.0,384.0,898.8399999999999,3.84,Kings Glen Elementary,Region 4,4,ES,Chantilly,9,0,KINGS GLEN ES,112.355,-2004.0,766.0,3.83,0.48,2025,5,20,15
112,2025-05-15,Breakfast,0.0,0.0,1862.0,0.0,284.0,569.58,0.0,Weyanoke Elementary,Region 6,6,ES,Hayfield,9,1,WEYANOKE ES,0.0,-1862.0,284.0,0.0,0.0,2025,5,20,15
407,2025-05-15,Lunch,0.0,52.0,3050.0,0.0,1768.0,1413.66,0.0,Kings Park Elementary,Region 4,4,ES,Chantilly,9,0,KINGS PARK ES,0.0,-3050.0,1768.0,34.0,0.0,2025,5,20,15
406,2025-05-15,Breakfast,0.0,40.0,256.0,0.0,108.0,109.96,0.0,Kings Glen Elementary,Region 4,4,ES,Chantilly,9,0,KINGS GLEN ES,0.0,-256.0,108.0,2.7,0.0,2025,5,20,15
112,2025-05-15,Lunch,8.0,52.0,4138.0,6154.0,3570.0,1979.62,8.8,Weyanoke Elementary,Region 6,6,ES,Hayfield,9,1,WEYANOKE ES,247.4525,-4130.0,6154.0,118.34615384615384,1.1,2025,5,20,15
127,2025-05-15,Lunch,42.0,0.0,4058.0,3258.0,924.0,1436.0,13.98,Lane Elementary,Region 6,6,ES,Hayfield,3,0,LANE ES,34.19047619047619,-4016.0,3258.0,0.0,0.3328571428571428,2025,5,20,15
127,2025-05-15,Breakfast,8.0,0.0,824.0,5470.0,194.0,218.56,4.6,Lane Elementary,Region 6,6,ES,Hayfield,3,0,LANE ES,27.32,-816.0,5470.0,0.0,0.575,2025,5,20,15
95,2025-05-15,Breakfast,0.0,0.0,1924.0,0.0,206.0,528.0,0.0,Westlawn Elementary,Region 2,2,ES,Falls Church,2,1,WESTLAWN ES,0.0,-1924.0,206.0,0.0,0.0,2025,5,20,15
407,2025-05-15,Breakfast,0.0,2.0,872.0,0.0,220.0,377.3,0.0,Kings Park Elementary,Region 4,4,ES,Chantilly,9,0,KINGS PARK ES,0.0,-872.0,220.0,110.0,0.0,2025,5,20,15
163,2025-05-15,Breakfast,0.0,0.0,464.0,0.0,214.0,194.76,0.0,Springfield Estates Elementary,Region 6,6,ES,Hayfield,3,0,SPRINGFIELD ESTATES ES,0.0,-464.0,214.0,0.0,0.0,2025,5,20,15
20,2025-05-15,Lunch,6.0,1996.0,4134.0,798.0,984.0,2652.36,3.4,Langley High,Region 1,1,HS,Marshall,5,0,LANGLEY HS,442.06,-4128.0,798.0,0.3997995991983968,0.5666666666666667,2025,5,20,15
102,2025-05-15,Breakfast,0.0,0.0,3060.0,0.0,624.0,1063.54,0.0,Parklawn Elementary,Region 2,2,ES,Falls Church,2,1,PARKLAWN ES,0.0,-3060.0,624.0,0.0,0.0,2025,5,20,15
102,2025-05-15,Lunch,66.0,14.0,5740.0,1898.0,1400.0,2755.14,18.9,Parklawn Elementary,Region 2,2,ES,Falls Church,2,1,PARKLAWN ES,41.74454545454545,-5674.0,1898.0,135.57142857142858,0.2863636363636363,2025,5,20,15
84,2025-05-15,Breakfast,0.0,0.0,2028.0,0.0,314.0,617.06,0.0,Pine Spring Elementary,Region 2,2,ES,Falls Church,2,1,PINE SPRING ES,0.0,-2028.0,314.0,0.0,0.0,2025,5,20,15
84,2025-05-15,Lunch,0.0,8.0,5348.0,0.0,1038.0,1786.46,0.0,Pine Spring Elementary,Region 2,2,ES,Falls Church,2,1,PINE SPRING ES,0.0,-5348.0,1038.0,129.75,0.0,2025,5,20,15
82,2025-05-15,Lunch,0.0,0.0,3556.0,0.0,982.0,1201.74,0.0,Timber Lane Elementary,Region 2,2,ES,Falls Church,2,0,TIMBER LANE ES,0.0,-3556.0,982.0,0.0,0.0,2025,5,20,15
82,2025-05-15,Breakfast,0.0,0.0,1252.0,0.0,444.0,408.94,0.0,Timber Lane Elementary,Region 2,2,ES,Falls Church,2,0,TIMBER LANE ES,0.0,-1252.0,444.0,0.0,0.0,2025,5,20,15
141,2025-05-15,Breakfast,0.0,0.0,2670.0,0.0,628.0,1060.32,0.0,Poe Middle,Region 6,6,MS,Falls Church,9,1,POE MS,0.0,-2670.0,628.0,0.0,0.0,2025,5,20,15
141,2025-05-15,Lunch,22.0,26.0,6274.0,1880.0,1392.0,2251.5,5.42,Poe Middle,Region 6,6,MS,Falls Church,9,1,POE MS,102.3409090909091,-6252.0,1880.0,72.3076923076923,0.2463636363636363,2025,5,20,15
264,2025-05-15,Breakfast,2.0,12.0,194.0,5000.0,80.0,73.46,1.02,Poplar Tree Elementary,Region 5,5,ES,Westfield,8,0,POPLAR TREE ES,36.73,-192.0,5000.0,416.6666666666667,0.51,2025,5,20,15
264,2025-05-15,Lunch,0.0,16.0,2164.0,0.0,950.0,733.86,0.0,Poplar Tree Elementary,Region 5,5,ES,Westfield,8,0,POPLAR TREE ES,0.0,-2164.0,950.0,59.375,0.0,2025,5,20,15
61,2025-05-15,Lunch,438.0,0.0,6320.0,67274.0,80.0,1721.0,3.4000000000000004,Thoreau Middle,Region 1,1,MS,Marshall,5,0,THOREAU MS,3.9292237442922375,-5882.0,67274.0,0.0,0.0077625570776255,2025,5,20,15
61,2025-05-15,Breakfast,4.0,0.0,314.0,20000.0,176.0,31.7,0.0,Thoreau Middle,Region 1,1,MS,Marshall,5,0,THOREAU MS,7.925,-310.0,20000.0,0.0,0.0,2025,5,20,15
396,2025-05-15,Breakfast,16.0,0.0,748.0,10052.0,360.0,341.3,8.120000000000001,Providence Elementary,Region 5,5,ES,Chantilly,1,0,PROVIDENCE ES,21.33125,-732.0,10052.0,0.0,0.5075000000000001,2025,5,20,15
396,2025-05-15,Lunch,4.0,0.0,2814.0,728.0,2138.0,2156.84,0.56,Providence Elementary,Region 5,5,ES,Chantilly,1,0,PROVIDENCE ES,539.21,-2810.0,728.0,0.0,0.14,2025,5,20,15
143,2025-05-15,Breakfast,0.0,60.0,448.0,0.0,56.0,131.5,0.0,Ravensworth Elementary,Region 4,4,ES,Chantilly,9,0,RAVENSWORTH ES,0.0,-448.0,56.0,0.9333333333333332,0.0,2025,5,20,15
143,2025-05-15,Lunch,8.0,350.0,2488.0,594.0,1088.0,1113.22,3.84,Ravensworth Elementary,Region 4,4,ES,Chantilly,9,0,RAVENSWORTH ES,139.1525,-2480.0,594.0,1.697142857142857,0.48,2025,5,20,15
323,2025-05-15,Lunch,0.0,0.0,2954.0,0.0,534.0,979.26,0.0,Terraset Elementary,Region 1,1,ES,Herndon,4,0,TERRASET ES,0.0,-2954.0,534.0,0.0,0.0,2025,5,20,15
452,2025-05-15,Breakfast,0.0,0.0,1452.0,0.0,184.0,411.4,0.0,Woodburn Elementary,Region 2,2,ES,Falls Church,2,0,WOODBURN ES,0.0,-1452.0,184.0,0.0,0.0,2025,5,20,15
323,2025-05-15,Breakfast,0.0,0.0,714.0,0.0,450.0,255.74,0.0,Terraset Elementary,Region 1,1,ES,Herndon,4,0,TERRASET ES,0.0,-714.0,450.0,0.0,0.0,2025,5,20,15
374,2025-05-15,Lunch,0.0,20.0,3068.0,0.0,204.0,1488.52,0.0,Orange Hunt Elementary,Region 4,4,ES,South County,7,0,ORANGE HUNT ES,0.0,-3068.0,204.0,10.2,0.0,2025,5,20,15
452,2025-05-15,Lunch,46.0,298.0,2806.0,3596.0,774.0,1308.86,8.58,Woodburn Elementary,Region 2,2,ES,Falls Church,2,0,WOODBURN ES,28.453478260869566,-2760.0,3596.0,12.06711409395973,0.1865217391304348,2025,5,20,15
62,2025-05-15,Breakfast,2.0,18.0,242.0,4000.0,156.0,71.03999999999999,0.0,Vienna Elementary,Region 1,1,ES,Marshall,10,0,VIENNA ES,35.519999999999996,-240.0,4000.0,222.22222222222223,0.0,2025,5,20,15
333,2025-05-15,Breakfast,0.0,0.0,256.0,0.0,42.0,128.6,0.0,Oak Hill Elementary,Region 5,5,ES,Westfield,10,0,OAK HILL ES,0.0,-256.0,42.0,0.0,0.0,2025,5,20,15
333,2025-05-15,Lunch,0.0,72.0,2112.0,0.0,434.0,962.3,0.0,Oak Hill Elementary,Region 5,5,ES,Westfield,10,0,OAK HILL ES,0.0,-2112.0,434.0,6.027777777777778,0.0,2025,5,20,15
392,2025-05-15,Breakfast,0.0,104.0,456.0,0.0,232.0,186.4,0.0,Oak View Elementary,Region 4,4,ES,South County,7,0,OAK VIEW ES,0.0,-456.0,232.0,2.230769230769231,0.0,2025,5,20,15
392,2025-05-15,Lunch,68.0,78.0,2978.0,12918.0,578.0,1139.34,17.28,Oak View Elementary,Region 4,4,ES,South County,7,0,OAK VIEW ES,16.755,-2910.0,12918.0,165.6153846153846,0.2541176470588235,2025,5,20,15
221,2025-05-15,Breakfast,12.0,0.0,950.0,6666.0,408.0,434.34,11.88,Whitman Middle School,Region 3,3,MS,Mount Vernon,6,1,WHITMAN MS,36.195,-938.0,6666.0,0.0,0.99,2025,5,20,15
415,2025-05-15,Lunch,90.0,0.0,3692.0,20806.0,754.0,1059.26,22.68,Union Mill Elementary,Region 4,4,ES,Westfield,8,0,UNION MILL ES,11.769555555555556,-3602.0,20806.0,0.0,0.252,2025,5,20,15
415,2025-05-15,Breakfast,12.0,0.0,446.0,15166.0,234.0,122.72,7.4,Union Mill Elementary,Region 4,4,ES,Westfield,8,0,UNION MILL ES,10.226666666666668,-434.0,15166.0,0.0,0.6166666666666666,2025,5,20,15
52,2025-05-15,Breakfast,46.0,0.0,408.0,37500.0,24.0,146.76,27.14,Oakton Elementary,Region 1,1,ES,Chantilly,1,0,OAKTON ES,3.1904347826086954,-362.0,37500.0,0.0,0.59,2025,5,20,15
52,2025-05-15,Lunch,12.0,0.0,3052.0,1034.0,212.0,1369.5,0.96,Oakton Elementary,Region 1,1,ES,Chantilly,1,0,OAKTON ES,114.125,-3040.0,1034.0,0.0,0.08,2025,5,20,15
